"","gre","gpa","rank","prediction","se"
"129",369.69696969697,2.5,"2",0.135805777826016,0.0465856727972749
"130",375.757575757576,2.5,"2",0.1376316066732,0.0466592963830143
"131",381.818181818182,2.5,"2",0.139474118473803,0.0467407463975835
"132",387.878787878788,2.5,"2",0.141333336436161,0.0468306310453036
"133",393.939393939394,2.5,"2",0.143209281646309,0.0469295675065654
"134",400,2.5,"2",0.145101973044405,0.0470381805811406
"135",406.060606060606,2.5,"2",0.147011427401523,0.0471571012209556
"136",412.121212121212,2.5,"2",0.148937659296866,0.0472869649564874
"137",418.181818181818,2.5,"2",0.150880681095366,0.0474284102225926
"138",424.242424242424,2.5,"2",0.152840502925722,0.0475820765912942
"139",430.30303030303,2.5,"2",0.154817132658869,0.0477486029207953
"140",436.363636363636,2.5,"2",0.156810575886878,0.0479286254317098
"141",442.424242424242,2.5,"2",0.158820835902334,0.0481227757231789
"142",448.484848484848,2.5,"2",0.160847913678155,0.0483316787431086
"143",454.545454545455,2.5,"2",0.162891807847912,0.0485559507281915
"144",460.606060606061,2.5,"2",0.164952514686618,0.0487961971306006
"145",466.666666666667,2.5,"2",0.167030028092031,0.0490530105492373
"146",472.727272727273,2.5,"2",0.169124339566457,0.0493269686841196
"147",478.787878787879,2.5,"2",0.171235438199074,0.0496186323328948
"148",484.848484848485,2.5,"2",0.173363310648797,0.0499285434485086
"149",490.909090909091,2.5,"2",0.175507941127669,0.0502572232767544
"150",496.969696969697,2.5,"2",0.177669311384814,0.05060517059175
"151",503.030303030303,2.5,"2",0.179847400690944,0.050972860046348
"152",509.090909090909,2.5,"2",0.182042185823443,0.0513607406531036
"153",515.151515151515,2.5,"2",0.184253641052028,0.0517692344097141
"154",521.212121212121,2.5,"2",0.186481738124998,0.0521987350808669
"155",527.272727272727,2.5,"2",0.188726446256087,0.0526496071462152
"156",533.333333333333,2.5,"2",0.190987732111921,0.0531221849218129
"157",539.393939393939,2.5,"2",0.193265559800095,0.0536167718598418
"158",545.454545454545,2.5,"2",0.195559890857875,0.0541336400289095
"159",551.515151515152,2.5,"2",0.197870684241533,0.0546730297746695
"160",557.575757575758,2.5,"2",0.200197896316329,0.0552351495580581
"161",563.636363636364,2.5,"2",0.202541480847138,0.0558201759661251
"162",569.69696969697,2.5,"2",0.204901388989743,0.0564282538883141
"163",575.757575757576,2.5,"2",0.207277569282786,0.0570594968491447
"164",581.818181818182,2.5,"2",0.209669967640405,0.0577139874866262
"165",587.878787878788,2.5,"2",0.212078527345536,0.0583917781643861
"166",593.939393939394,2.5,"2",0.214503189043921,0.0590928917044601
"167",600,2.5,"2",0.216943890738798,0.0598173222269552
"168",606.060606060606,2.5,"2",0.219400567786299,0.0605650360823614
"169",612.121212121212,2.5,"2",0.22187315289155,0.0613359728621353
"170",618.181818181818,2.5,"2",0.224361576105497,0.0621300464732921
"171",624.242424242424,2.5,"2",0.226865764822436,0.0629471462630853
"172",630.30303030303,2.5,"2",0.229385643778279,0.06378713818041
"173",636.363636363636,2.5,"2",0.231921135049547,0.0646498659612876
"174",642.424242424242,2.5,"2",0.234472158053098,0.0655351523266526
"175",648.484848484848,2.5,"2",0.237038629546596,0.066442800181629
"176",654.545454545455,2.5,"2",0.239620463629724,0.0673725938065264
"177",660.606060606061,2.5,"2",0.242217571746142,0.0683243000308622
"178",666.666666666667,2.5,"2",0.244829862686207,0.0692976693828175
"179",672.727272727273,2.5,"2",0.247457242590435,0.07029243720762
"180",678.787878787879,2.5,"2",0.250099614953737,0.0713083247494053
"181",684.848484848485,2.5,"2",0.252756880630404,0.0723450401921208
"182",690.909090909091,2.5,"2",0.255428937839865,0.0734022796559896
"183",696.969696969697,2.5,"2",0.258115682173207,0.074479728146936
"184",703.030303030303,2.5,"2",0.260817006600469,0.0755770604571821
"185",709.090909090909,2.5,"2",0.263532801478705,0.0766939420159552
"186",715.151515151515,2.5,"2",0.26626295456081,0.0778300296898927
"187",721.212121212121,2.5,"2",0.26900735100514,0.0789849725332991
"188",727.272727272727,2.5,"2",0.271765873385882,0.0801584124888979
"189",733.333333333333,2.5,"2",0.274538401704216,0.0813499850401368
"190",739.393939393939,2.5,"2",0.277324813400244,0.0825593198164472
"191",745.454545454545,2.5,"2",0.280124983365693,0.0837860411531375
"192",751.515151515152,2.5,"2",0.282938783957395,0.0850297686078196
"193",757.575757575758,2.5,"2",0.285766085011541,0.0862901174354316
"194",763.636363636364,2.5,"2",0.288606753858698,0.0875666990240392
"195",769.69696969697,2.5,"2",0.291460655339609,0.0888591212936703
"196",775.757575757576,2.5,"2",0.29432765182175,0.0901669890604791
"197",781.818181818182,2.5,"2",0.297207603216663,0.0914899043685402
"198",787.878787878788,2.5,"2",0.300100366998044,0.0928274667915559
"199",793.939393939394,2.5,"2",0.303005798220601,0.0941792737067181
"200",800,2.5,"2",0.305923749539661,0.0955449205429066
"201",200,2.5,"3",0.0418570400568425,0.0259591930897994
"202",206.060606060606,2.5,"3",0.0426077935334557,0.0261083754405196
"203",212.121212121212,2.5,"3",0.0433693975075793,0.0262575926727128
"204",218.181818181818,2.5,"3",0.0441419551019006,0.0264069584210366
"205",224.242424242424,2.5,"3",0.0449255693887182,0.026556594245458
"206",230.30303030303,2.5,"3",0.0457203433675738,0.026706629850244
"207",236.363636363636,2.5,"3",0.0465263799425851,0.0268572032958821
"208",242.424242424242,2.5,"3",0.0473437818994828,0.0270084612024704
"209",248.484848484848,2.5,"3",0.0481726518823543,0.0271605589430141
"210",254.545454545455,2.5,"3",0.0490130923701001,0.0273136608249683
"211",260.606060606061,2.5,"3",0.0498652056526061,0.0274679402582708
"212",266.666666666667,2.5,"3",0.0507290938066352,0.0276235799080182
"213",272.727272727273,2.5,"3",0.0516048586714453,0.0277807718298558
"214",278.787878787879,2.5,"3",0.0524926018241354,0.0279397175860761
"215",284.848484848485,2.5,"3",0.0533924245547269,0.0281006283403569
"216",290.909090909091,2.5,"3",0.0543044278409845,0.0282637249290236
"217",296.969696969697,2.5,"3",0.0552287123229815,0.0284292379066801
"218",303.030303030303,2.5,"3",0.0561653782774155,0.0285974075640451
"219",309.090909090909,2.5,"3",0.0571145255916802,0.0287684839158335
"220",315.151515151515,2.5,"3",0.0580762537376981,0.0289427266565547
"221",321.212121212121,2.5,"3",0.059050661745522,0.029120405082159
"222",327.272727272727,2.5,"3",0.0600378481767084,0.0293017979755515
"223",333.333333333333,2.5,"3",0.0610379110974735,0.0294871934541132
"224",339.393939393939,2.5,"3",0.0620509480516332,0.0296768887775236
"225",345.454545454545,2.5,"3",0.0630770560333378,0.0298711901143697
"226",351.515151515152,2.5,"3",0.0641163314596067,0.0300704122662528
"227",357.575757575758,2.5,"3",0.0651688701426697,0.0302748783483707
"228",363.636363636364,2.5,"3",0.0662347672621229,0.0304849194258525
"229",369.69696969697,2.5,"3",0.0673141173369063,0.0307008741054613
"230",375.757575757576,2.5,"3",0.0684070141971104,0.0309230880826531
"231",381.818181818182,2.5,"3",0.0695135509556199,0.0311519136443804
"232",387.878787878788,2.5,"3",0.0706338199796016,0.0313877091284608
"233",393.939393939394,2.5,"3",0.0717679128618459,0.0316308383407799
"234",400,2.5,"3",0.0729159203919688,0.031881669932068
"235",406.060606060606,2.5,"3",0.074077932527483,0.0321405767364647
"236",412.121212121212,2.5,"3",0.0752540383647473,0.0324079350745627
"237",418.181818181818,2.5,"3",0.076444326109802,0.032684124024095
"238",424.242424242424,2.5,"3",0.0776488830491001,0.0329695246618782
"239",430.30303030303,2.5,"3",0.078867795520142,0.0332645192810579
"240",436.363636363636,2.5,"3",0.0801011488820246,0.0335694905880891
"241",442.424242424242,2.5,"3",0.0813490274859121,0.0338848208842353
"242",448.484848484848,2.5,"3",0.0826115146454392,0.0342108912366615
"243",454.545454545455,2.5,"3",0.0838886926070561,0.034548080644429
"244",460.606060606061,2.5,"3",0.0851806425203245,0.0348967652048646
"245",466.666666666667,2.5,"3",0.0864874444081744,0.0352573172858644
"246",472.727272727273,2.5,"3",0.0878091771371323,0.0356301047097059
"247",478.787878787879,2.5,"3",0.0891459183875306,0.0360154899538717
"248",484.848484848485,2.5,"3",0.0904977446237082,0.0364138293742421
"249",490.909090909091,2.5,"3",0.0918647310642119,0.0368254724557809
"250",496.969696969697,2.5,"3",0.0932469516520111,0.0372507610955421
"251",503.030303030303,2.5,"3",0.094644479024734,0.0376900289224461
"252",509.090909090909,2.5,"3",0.0960573844849379,0.0381436006578434
"253",515.151515151515,2.5,"3",0.0974857379704228,0.0386117915203921
"254",521.212121212121,2.5,"3",0.0989296080245999,0.0390949066782432
"255",527.272727272727,2.5,"3",0.100389061766926,0.0395932407509627
"256",533.333333333333,2.5,"3",0.101864164863416,0.0401070773630312
"257",539.393939393939,2.5,"3",0.103354981497241,0.0406366887501654
"258",545.454545454545,2.5,"3",0.104861574339425,0.0411823354191108
"259",551.515151515152,2.5,"3",0.106384004519658,0.0417442658609731
"260",557.575757575758,2.5,"3",0.107922331597224,0.0423227163175975
"261",563.636363636364,2.5,"3",0.109476613532066,0.0429179105999768
"262",569.69696969697,2.5,"3",0.111046906655993,0.0435300599571901
"263",575.757575757576,2.5,"3",0.112633265644049,0.0441593629939272
"264",581.818181818182,2.5,"3",0.114235743486042,0.0448060056342787
"265",587.878787878788,2.5,"3",0.11585439145826,0.0454701611291331
"266",593.939393939394,2.5,"3",0.117489259095374,0.04615199010426
"267",600,2.5,"3",0.119140394162546,0.0468516406459394
"268",606.060606060606,2.5,"3",0.120807842627749,0.0475692484208479
"269",612.121212121212,2.5,"3",0.12249164863432,0.0483049368268119
"270",618.181818181818,2.5,"3",0.124191854473743,0.0490588171709932
"271",624.242424242424,2.5,"3",0.125908500558691,0.0498309888720784
"272",630.30303030303,2.5,"3",0.127641625396323,0.0506215396830875
"273",636.363636363636,2.5,"3",0.129391265561858,0.0514305459315112
"274",642.424242424242,2.5,"3",0.13115745567244,0.0522580727736024
"275",648.484848484848,2.5,"3",0.13294022836129,0.0531041744598031
"276",654.545454545455,2.5,"3",0.134739614252178,0.0539688946084587
"277",660.606060606061,2.5,"3",0.136555641934209,0.0548522664851661
"278",666.666666666667,2.5,"3",0.138388337936949,0.0557543132853057
"279",672.727272727273,2.5,"3",0.140237726705892,0.0566750484175219
"280",678.787878787879,2.5,"3",0.142103830578281,0.0576144757861338
"281",684.848484848485,2.5,"3",0.143986669759307,0.0585725900706767
"282",690.909090909091,2.5,"3",0.145886262298677,0.0595493770009891
"283",696.969696969697,2.5,"3",0.147802624067585,0.0605448136264715
"284",703.030303030303,2.5,"3",0.149735768736075,0.0615588685783407
"285",709.090909090909,2.5,"3",0.151685707750826,0.0625915023239023
"286",715.151515151515,2.5,"3",0.153652450313366,0.063642667412035
"287",721.212121212121,2.5,"3",0.155636003358712,0.0647123087092572
"288",727.272727272727,2.5,"3",0.157636371534473,0.065800363625896
"289",733.333333333333,2.5,"3",0.1596535571804,0.066906762332022
"290",739.393939393939,2.5,"3",0.161687560308418,0.0680314279629416
"291",745.454545454545,2.5,"3",0.163738378583133,0.0691742768141543
"292",751.515151515152,2.5,"3",0.165806007302831,0.070335218525782
"293",757.575757575758,2.5,"3",0.167890439380987,0.0715141562565699
"294",763.636363636364,2.5,"3",0.169991665328285,0.0727109868476335
"295",769.69696969697,2.5,"3",0.172109673235157,0.0739256009761942
"296",775.757575757576,2.5,"3",0.174244448754865,0.0751578832996013
"297",781.818181818182,2.5,"3",0.176395975087126,0.0764077125899856
"298",787.878787878788,2.5,"3",0.178564232962288,0.0776749618599253
"299",793.939393939394,2.5,"3",0.180749200626076,0.0789594984795365
"300",800,2.5,"3",0.182950853824911,0.0802611842854222
"301",200,2.5,"4",0.0319202419300716,0.022087485413243
"302",206.060606060606,2.5,"4",0.0325220192191375,0.0222552338962741
"303",212.121212121212,2.5,"4",0.0331331240815205,0.0224236670915427
"304",218.181818181818,2.5,"4",0.0337536579640871,0.0225928721368298
"305",224.242424242424,2.5,"4",0.0343837225582044,0.0227629420835283
"306",230.30303030303,2.5,"4",0.0350234197821387,0.0229339760615339
"307",236.363636363636,2.5,"4",0.0356728517631194,0.0231060794395217
"308",242.424242424242,2.5,"4",0.0363321208190707,0.0232793639796892
"309",248.484848484848,2.5,"4",0.0370013294400116,0.0234539479859882
"310",254.545454545455,2.5,"4",0.0376805802691261,0.0236299564448156
"311",260.606060606061,2.5,"4",0.0383699760835047,0.0238075211570836
"312",266.666666666667,2.5,"4",0.0390696197745603,0.0239867808605381
"313",272.727272727273,2.5,"4",0.0397796143281186,0.0241678813411569
"314",278.787878787879,2.5,"4",0.0405000628041867,0.0243509755324142
"315",284.848484848485,2.5,"4",0.0412310683164014,0.0245362236011735
"316",290.909090909091,2.5,"4",0.0419727340111601,0.0247237930189398
"317",296.969696969697,2.5,"4",0.0427251630464363,0.0249138586171933
"318",303.030303030303,2.5,"4",0.0434884585702837,0.0251066026255158
"319",309.090909090909,2.5,"4",0.04426272369903,0.0253022146912326
"320",315.151515151515,2.5,"4",0.0450480614951659,0.0255008918793059
"321",321.212121212121,2.5,"4",0.0458445749449304,0.0257028386512527
"322",327.272727272727,2.5,"4",0.0466523669355975,0.0259082668219036
"323",333.333333333333,2.5,"4",0.0474715402324675,0.0261173954928854
"324",339.393939393939,2.5,"4",0.0483021974555657,0.0263304509617859
"325",345.454545454545,2.5,"4",0.0491444410560549,0.026547666606061
"326",351.515151515152,2.5,"4",0.0499983732923633,0.0267692827408541
"327",357.575757575758,2.5,"4",0.0508640962060341,0.0269955464500353
"328",363.636363636364,2.5,"4",0.0517417115973002,0.0272267113899145
"329",369.69696969697,2.5,"4",0.0526313210003896,0.0274630375652533
"330",375.757575757576,2.5,"4",0.0535330256585658,0.0277047910773836
"331",381.818181818182,2.5,"4",0.0544469264989084,0.0279522438444414
"332",387.878787878788,2.5,"4",0.0553731241068398,0.0282056732939382
"333",393.939393939394,2.5,"4",0.0563117187004025,0.028465362028117
"334",400,2.5,"4",0.0572628101042934,0.0287315974627749
"335",406.060606060606,2.5,"4",0.0582264977236604,0.0290046714404754
"336",412.121212121212,2.5,"4",0.0592028805176678,0.0292848798193182
"337",418.181818181818,2.5,"4",0.0601920569728363,0.0295725220386763
"338",424.242424242424,2.5,"4",0.0611941250761641,0.0298679006635534
"339",430.30303030303,2.5,"4",0.0622091822880353,0.0301713209094423
"340",436.363636363636,2.5,"4",0.0632373255149231,0.0304830901497897
"341",442.424242424242,2.5,"4",0.0642786510818937,0.0308035174083723
"342",448.484848484848,2.5,"4",0.0653332547049187,0.0311329128390752
"343",454.545454545455,2.5,"4",0.0664012314630029,0.0314715871957238
"344",460.606060606061,2.5,"4",0.0674826757701345,0.0318198512947522
"345",466.666666666667,2.5,"4",0.0685776813470663,0.0321780154735951
"346",472.727272727273,2.5,"4",0.0696863411929346,0.0325463890477575
"347",478.787878787879,2.5,"4",0.0708087475567239,0.0329252797695568
"348",484.848484848485,2.5,"4",0.0719449919085862,0.0333149932915254
"349",490.909090909091,2.5,"4",0.0730951649110222,0.0337158326374292
"350",496.969696969697,2.5,"4",0.074259356389933,0.0341280976837823
"351",503.030303030303,2.5,"4",0.075437655305551,0.0345520846546298
"352",509.090909090909,2.5,"4",0.0766301497232589,0.0349880856322278
"353",515.151515151515,2.5,"4",0.077836926784305,0.0354363880860782
"354",521.212121212121,2.5,"4",0.0790580726764246,0.0358972744225695
"355",527.272727272727,2.5,"4",0.0802936726043758,0.0363710215572553
"356",533.333333333333,2.5,"4",0.0815438107603991,0.0368579005115471
"357",539.393939393939,2.5,"4",0.0828085702946118,0.0373581760353411
"358",545.454545454545,2.5,"4",0.0840880332853437,0.03787210625682
"359",551.515151515152,2.5,"4",0.0853822807094269,0.0383999423603907
"360",557.575757575758,2.5,"4",0.0866913924124477,0.0389419282934333
"361",563.636363636364,2.5,"4",0.0880154470789711,0.0394983005022572
"362",569.69696969697,2.5,"4",0.0893545222027478,0.0400692876973832
"363",575.757575757576,2.5,"4",0.0907086940569144,0.0406551106480088
"364",581.818181818182,2.5,"4",0.0920780376641966,0.0412559820052633
"365",587.878787878788,2.5,"4",0.0934626267671261,0.0418721061536275
"366",593.939393939394,2.5,"4",0.0948625337982819,0.0425036790896818
"367",600,2.5,"4",0.0962778298505652,0.0431508883271581
"368",606.060606060606,2.5,"4",0.0977085846475227,0.043813912827103
"369",612.121212121212,2.5,"4",0.0991548665137237,0.0444929229518219
"370",618.181818181818,2.5,"4",0.100616742345206,0.0451880804411549
"371",624.242424242424,2.5,"4",0.102094277579999,0.0458995384095484
"372",630.30303030303,2.5,"4",0.103587536168741,0.0466274413623153
"373",636.363636363636,2.5,"4",0.105096580545389,0.0473719252294378
"374",642.424242424242,2.5,"4",0.10662147159805,0.0481331174152421
"375",648.484848484848,2.5,"4",0.108162268639931,0.0489111368622776
"376",654.545454545455,2.5,"4",0.109719029380421,0.049706094127748
"377",660.606060606061,2.5,"4",0.11129180989633,0.0505180914708781
"378",666.666666666667,2.5,"4",0.112880664603274,0.0513472229496489
"379",672.727272727273,2.5,"4",0.114485646227236,0.0521935745253973
"380",678.787878787879,2.5,"4",0.116106805776311,0.0530572241738454
"381",684.848484848485,2.5,"4",0.117744192512638,0.05393824200121
"382",690.909090909091,2.5,"4",0.119397853924542,0.0548366903641255
"383",696.969696969697,2.5,"4",0.121067835698887,0.0557526239922091
"384",703.030303030303,2.5,"4",0.122754181693666,0.0566860901121904
"385",709.090909090909,2.5,"4",0.124456933910822,0.0576371285726227
"386",715.151515151515,2.5,"4",0.126176132469331,0.0586057719682923
"387",721.212121212121,2.5,"4",0.127911815578537,0.0595920457635352
"388",727.272727272727,2.5,"4",0.129664019511775,0.0605959684137638
"389",733.333333333333,2.5,"4",0.131432778580277,0.0616175514845973
"390",739.393939393939,2.5,"4",0.133218125107372,0.062656799768074
"391",745.454545454545,2.5,"4",0.13502008940301,0.0637137113955069
"392",751.515151515152,2.5,"4",0.136838699738595,0.0647882779466192
"393",757.575757575758,2.5,"4",0.138673982322167,0.065880484554671
"394",763.636363636364,2.5,"4",0.14052596127392,0.0669903100073515
"395",769.69696969697,2.5,"4",0.142394658602083,0.0681177268432763
"396",775.757575757576,2.5,"4",0.144280094179175,0.0692627014439808
"397",781.818181818182,2.5,"4",0.146182285718636,0.0704251941213566
"398",787.878787878788,2.5,"4",0.148101248751851,0.0716051592005182
"399",793.939393939394,2.5,"4",0.15003699660559,0.0728025450981313
"400",800,2.5,"4",0.15198954037985,0.0740172943962686
"401",200,3,"1",0.248718479019042,0.0944401438856798
"402",206.060606060606,3,"1",0.251367983181503,0.0939849538681732
"403",212.121212121212,3,"1",0.254032332332749,0.093521627143802
"404",218.181818181818,3,"1",0.256711423434956,0.093050502270088
"405",224.242424242424,3,"1",0.259405150825346,0.0925719324732701
"406",230.30303030303,3,"1",0.262113406223851,0.0920862859590024
"407",236.363636363636,3,"1",0.264836078741541,0.0915939462222408
"408",242.424242424242,3,"1",0.267573054889831,0.0910953123549521
"409",248.484848484848,3,"1",0.270324218590453,0.0905907993500719
"410",254.545454545455,3,"1",0.273089451186213,0.090080838399917
"411",260.606060606061,3,"1",0.275868631452515,0.0895658771870155
"412",266.666666666667,3,"1",0.278661635609659,0.0890463801650508
